32.067742	43.642853
N_steps             : 20001
error(proposed)     : 32.067742
error(original)     : 43.642853
A01_Estimator_Total_Time                           : 1179.531274
A02_Estimator_Setup_Time                           : 3.815502
A03_Estimator_Solving_Time                         : 1119.425861
A04_Estimator_Filtering_Process_Time               : 3.623599
A05_Estimator_KF_Process_Time                      : 51.180338
A06_Solver_PMSs_Solving_Time                       : 1087.052148
A07_Number_of_PMSs                                 : 17.309390
A08_Number_of_Filtered_PMSs                        : 2.644245
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.014610
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.014610
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 4.058439
A16_Number_of_Failed_Timesteps                     : 0.014399
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 32.067742
A18_Estimation_Error(sim)                          : 43.642853
