48.280860	74.875914
N_steps             : 20001
error(proposed)     : 48.280860
error(original)     : 74.875914
A01_Estimator_Total_Time                           : 2838.497051
A02_Estimator_Setup_Time                           : 367.115604
A03_Estimator_Solving_Time                         : 2366.986993
A04_Estimator_Filtering_Process_Time               : 7.782254
A05_Estimator_KF_Process_Time                      : 94.954777
A06_Solver_PMSs_Solving_Time                       : 2293.465389
A07_Number_of_PMSs                                 : 38.309251
A08_Number_of_Filtered_PMSs                        : 4.890345
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.008369
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008369
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.967381
A16_Number_of_Failed_Timesteps                     : 0.008300
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 48.280860
A18_Estimation_Error(sim)                          : 74.875914
