36.073002	57.508742
N_steps             : 20001
error(proposed)     : 36.073002
error(original)     : 57.508742
A01_Estimator_Total_Time                           : 2113.005452
A02_Estimator_Setup_Time                           : 13.327899
A03_Estimator_Solving_Time                         : 2009.548029
A04_Estimator_Filtering_Process_Time               : 6.107970
A05_Estimator_KF_Process_Time                      : 82.273131
A06_Solver_PMSs_Solving_Time                       : 1952.597597
A07_Number_of_PMSs                                 : 30.835748
A08_Number_of_Filtered_PMSs                        : 4.574782
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.009591
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009591
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 4.037353
A16_Number_of_Failed_Timesteps                     : 0.009500
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 36.073002
A18_Estimation_Error(sim)                          : 57.508742
