49.777584	83.785506
N_steps             : 20001
error(proposed)     : 49.777584
error(original)     : 83.785506
A01_Estimator_Total_Time                           : 6111.420190
A02_Estimator_Setup_Time                           : 1067.924222
A03_Estimator_Solving_Time                         : 4945.221389
A04_Estimator_Filtering_Process_Time               : 18.133361
A05_Estimator_KF_Process_Time                      : 76.985165
A06_Solver_PMSs_Solving_Time                       : 4794.690892
A07_Number_of_PMSs                                 : 83.628657
A08_Number_of_Filtered_PMSs                        : 4.032875
A09_Number_of_Selection_Fail_Timesteps             : 0.000879
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.032978
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.032978
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 4.872222
A16_Number_of_Failed_Timesteps                     : 0.032748
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 49.777584
A18_Estimation_Error(sim)                          : 83.785506
