81.168182	75.569826
N_steps             : 20001
error(proposed)     : 81.168182
error(original)     : 75.569826
A01_Estimator_Total_Time                           : 606.202692
A02_Estimator_Setup_Time                           : 4.103757
A03_Estimator_Solving_Time                         : 547.796354
A04_Estimator_Filtering_Process_Time               : 1.883086
A05_Estimator_KF_Process_Time                      : 51.319606
A06_Solver_PMSs_Solving_Time                       : 531.116663
A07_Number_of_PMSs                                 : 8.746635
A08_Number_of_Filtered_PMSs                        : 3.159753
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.004470
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.004470
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.013409
A16_Number_of_Failed_Timesteps                     : 0.004450
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 81.168182
A18_Estimation_Error(sim)                          : 75.569826
