35.817808	45.850657
N_steps             : 20001
error(proposed)     : 35.817808
error(original)     : 45.850657
A01_Estimator_Total_Time                           : 1180.075120
A02_Estimator_Setup_Time                           : 4.415157
A03_Estimator_Solving_Time                         : 1120.541091
A04_Estimator_Filtering_Process_Time               : 3.761437
A05_Estimator_KF_Process_Time                      : 49.811739
A06_Solver_PMSs_Solving_Time                       : 1087.784976
A07_Number_of_PMSs                                 : 17.248183
A08_Number_of_Filtered_PMSs                        : 2.635094
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.023488
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.023488
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 4.093951
A16_Number_of_Failed_Timesteps                     : 0.022949
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 35.817808
A18_Estimation_Error(sim)                          : 45.850657
