72.532276	75.068991
N_steps             : 20001
error(proposed)     : 72.532276
error(original)     : 75.068991
A01_Estimator_Total_Time                           : 702.024032
A02_Estimator_Setup_Time                           : 4.099990
A03_Estimator_Solving_Time                         : 634.270720
A04_Estimator_Filtering_Process_Time               : 2.695164
A05_Estimator_KF_Process_Time                      : 59.920680
A06_Solver_PMSs_Solving_Time                       : 613.055790
A07_Number_of_PMSs                                 : 10.144642
A08_Number_of_Filtered_PMSs                        : 3.687036
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.003462
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003462
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.010385
A16_Number_of_Failed_Timesteps                     : 0.003450
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 72.532276
A18_Estimation_Error(sim)                          : 75.068991
