317.681950	323.872945
N_steps             : 20001
error(proposed)     : 317.681950
error(original)     : 323.872945
A01_Estimator_Total_Time                           : 313.636835
A02_Estimator_Setup_Time                           : 5.138954
A03_Estimator_Solving_Time                         : 277.449364
A04_Estimator_Filtering_Process_Time               : 1.836552
A05_Estimator_KF_Process_Time                      : 27.219030
A06_Solver_PMSs_Solving_Time                       : 257.312765
A07_Number_of_PMSs                                 : 6.845031
A08_Number_of_Filtered_PMSs                        : 1.673104
A09_Number_of_Selection_Fail_Timesteps             : 8.411682
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.009421
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009421
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.028262
A16_Number_of_Failed_Timesteps                     : 0.893855
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 317.681950
A18_Estimation_Error(sim)                          : 323.872945
