54.070325	92.224338
N_steps             : 20001
error(proposed)     : 54.070325
error(original)     : 92.224338
A01_Estimator_Total_Time                           : 5688.466983
A02_Estimator_Setup_Time                           : 1848.733778
A03_Estimator_Solving_Time                         : 3747.918382
A04_Estimator_Filtering_Process_Time               : 15.668682
A05_Estimator_KF_Process_Time                      : 73.776672
A06_Solver_PMSs_Solving_Time                       : 3631.121593
A07_Number_of_PMSs                                 : 64.491583
A08_Number_of_Filtered_PMSs                        : 4.051962
A09_Number_of_Selection_Fail_Timesteps             : 0.006828
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.035597
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.035597
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 4.602335
A16_Number_of_Failed_Timesteps                     : 0.040698
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 54.070325
A18_Estimation_Error(sim)                          : 92.224338
