35.907492	54.144495
N_steps             : 20001
error(proposed)     : 35.907492
error(original)     : 54.144495
A01_Estimator_Total_Time                           : 1759.746134
A02_Estimator_Setup_Time                           : 5.151448
A03_Estimator_Solving_Time                         : 1677.035238
A04_Estimator_Filtering_Process_Time               : 5.456776
A05_Estimator_KF_Process_Time                      : 70.299447
A06_Solver_PMSs_Solving_Time                       : 1629.849972
A07_Number_of_PMSs                                 : 25.327283
A08_Number_of_Filtered_PMSs                        : 3.917102
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.014095
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.014095
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 4.056381
A16_Number_of_Failed_Timesteps                     : 0.013899
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 35.907492
A18_Estimation_Error(sim)                          : 54.144495
