186.764566	211.637739
N_steps             : 20001
error(proposed)     : 186.764566
error(original)     : 211.637739
A01_Estimator_Total_Time                           : 5569.464442
A02_Estimator_Setup_Time                           : 4680.563215
A03_Estimator_Solving_Time                         : 815.420566
A04_Estimator_Filtering_Process_Time               : 3.145041
A05_Estimator_KF_Process_Time                      : 68.685901
A06_Solver_PMSs_Solving_Time                       : 777.025785
A07_Number_of_PMSs                                 : 16.355583
A08_Number_of_Filtered_PMSs                        : 4.185797
A09_Number_of_Selection_Fail_Timesteps             : 1.048867
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.030672
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.030672
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.694635
A16_Number_of_Failed_Timesteps                     : 0.519124
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 186.764566
A18_Estimation_Error(sim)                          : 211.637739
