72.663517	73.159992
N_steps             : 20001
error(proposed)     : 72.663517
error(original)     : 73.159992
A01_Estimator_Total_Time                           : 493.617783
A02_Estimator_Setup_Time                           : 3.091028
A03_Estimator_Solving_Time                         : 443.228274
A04_Estimator_Filtering_Process_Time               : 1.346258
A05_Estimator_KF_Process_Time                      : 45.019362
A06_Solver_PMSs_Solving_Time                       : 429.577701
A07_Number_of_PMSs                                 : 6.829511
A08_Number_of_Filtered_PMSs                        : 2.690656
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.005884
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.005884
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.017652
A16_Number_of_Failed_Timesteps                     : 0.005850
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 72.663517
A18_Estimation_Error(sim)                          : 73.159992
