108.834946	114.607409
N_steps             : 20001
error(proposed)     : 108.834946
error(original)     : 114.607409
A01_Estimator_Total_Time                           : 891.116551
A02_Estimator_Setup_Time                           : 4.533394
A03_Estimator_Solving_Time                         : 796.204251
A04_Estimator_Filtering_Process_Time               : 3.342627
A05_Estimator_KF_Process_Time                      : 85.544421
A06_Solver_PMSs_Solving_Time                       : 765.421356
A07_Number_of_PMSs                                 : 14.582472
A08_Number_of_Filtered_PMSs                        : 5.309204
A09_Number_of_Selection_Fail_Timesteps             : 0.142033
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.000686
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000686
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.002057
A16_Number_of_Failed_Timesteps                     : 0.124894
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 108.834946
A18_Estimation_Error(sim)                          : 114.607409
