71.303549	79.189909
N_steps             : 20001
error(proposed)     : 71.303549
error(original)     : 79.189909
A01_Estimator_Total_Time                           : 706.193107
A02_Estimator_Setup_Time                           : 3.378888
A03_Estimator_Solving_Time                         : 637.445816
A04_Estimator_Filtering_Process_Time               : 2.182571
A05_Estimator_KF_Process_Time                      : 61.922236
A06_Solver_PMSs_Solving_Time                       : 617.193307
A07_Number_of_PMSs                                 : 10.483544
A08_Number_of_Filtered_PMSs                        : 3.803683
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.003462
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003462
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.010385
A16_Number_of_Failed_Timesteps                     : 0.003450
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 71.303549
A18_Estimation_Error(sim)                          : 79.189909
