64.754060	86.674408
N_steps             : 20001
error(proposed)     : 64.754060
error(original)     : 86.674408
A01_Estimator_Total_Time                           : 5186.012321
A02_Estimator_Setup_Time                           : 2469.985215
A03_Estimator_Solving_Time                         : 2629.935039
A04_Estimator_Filtering_Process_Time               : 9.535574
A05_Estimator_KF_Process_Time                      : 74.285377
A06_Solver_PMSs_Solving_Time                       : 2546.740995
A07_Number_of_PMSs                                 : 47.094636
A08_Number_of_Filtered_PMSs                        : 4.354218
A09_Number_of_Selection_Fail_Timesteps             : 0.017721
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.030934
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.030934
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 4.341949
A16_Number_of_Failed_Timesteps                     : 0.046398
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 64.754060
A18_Estimation_Error(sim)                          : 86.674408
