61.366146	78.775921
N_steps             : 20001
error(proposed)     : 61.366146
error(original)     : 78.775921
A01_Estimator_Total_Time                           : 3020.918747
A02_Estimator_Setup_Time                           : 1065.399435
A03_Estimator_Solving_Time                         : 1859.943451
A04_Estimator_Filtering_Process_Time               : 6.873138
A05_Estimator_KF_Process_Time                      : 87.099384
A06_Solver_PMSs_Solving_Time                       : 1801.610837
A07_Number_of_PMSs                                 : 32.287365
A08_Number_of_Filtered_PMSs                        : 4.891217
A09_Number_of_Selection_Fail_Timesteps             : 0.017360
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.009913
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009913
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.827530
A16_Number_of_Failed_Timesteps                     : 0.026549
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 61.366146
A18_Estimation_Error(sim)                          : 78.775921
