32.794098	68.051869
N_steps             : 20001
error(proposed)     : 32.794098
error(original)     : 68.051869
A01_Estimator_Total_Time                           : 6214.674330
A02_Estimator_Setup_Time                           : 220.667791
A03_Estimator_Solving_Time                         : 5893.426095
A04_Estimator_Filtering_Process_Time               : 19.485312
A05_Estimator_KF_Process_Time                      : 77.939952
A06_Solver_PMSs_Solving_Time                       : 5711.048059
A07_Number_of_PMSs                                 : 90.627102
A08_Number_of_Filtered_PMSs                        : 3.781918
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.038042
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.038042
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 5.146772
A16_Number_of_Failed_Timesteps                     : 0.036648
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 32.794098
A18_Estimation_Error(sim)                          : 68.051869
