203.882607	212.714558
N_steps             : 20001
error(proposed)     : 203.882607
error(original)     : 212.714558
A01_Estimator_Total_Time                           : 672.733212
A02_Estimator_Setup_Time                           : 4.399071
A03_Estimator_Solving_Time                         : 592.530344
A04_Estimator_Filtering_Process_Time               : 2.265374
A05_Estimator_KF_Process_Time                      : 72.168838
A06_Solver_PMSs_Solving_Time                       : 569.451479
A07_Number_of_PMSs                                 : 11.093507
A08_Number_of_Filtered_PMSs                        : 4.511057
A09_Number_of_Selection_Fail_Timesteps             : 1.018681
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.001010
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001010
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.003029
A16_Number_of_Failed_Timesteps                     : 0.504875
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 203.882607
A18_Estimation_Error(sim)                          : 212.714558
