186.059218	189.676327
N_steps             : 20001
error(proposed)     : 186.059218
error(original)     : 189.676327
A01_Estimator_Total_Time                           : 5552.200851
A02_Estimator_Setup_Time                           : 4460.526366
A03_Estimator_Solving_Time                         : 1009.537225
A04_Estimator_Filtering_Process_Time               : 4.466423
A05_Estimator_KF_Process_Time                      : 76.149596
A06_Solver_PMSs_Solving_Time                       : 969.527495
A07_Number_of_PMSs                                 : 19.945443
A08_Number_of_Filtered_PMSs                        : 4.671271
A09_Number_of_Selection_Fail_Timesteps             : 0.700721
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.036834
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.036834
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.831031
A16_Number_of_Failed_Timesteps                     : 0.424479
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 186.059218
A18_Estimation_Error(sim)                          : 189.676327
