188.927441	211.969023
N_steps             : 20001
error(proposed)     : 188.927441
error(original)     : 211.969023
A01_Estimator_Total_Time                           : 3288.565146
A02_Estimator_Setup_Time                           : 2440.605323
A03_Estimator_Solving_Time                         : 771.865187
A04_Estimator_Filtering_Process_Time               : 3.270859
A05_Estimator_KF_Process_Time                      : 71.258426
A06_Solver_PMSs_Solving_Time                       : 736.341862
A07_Number_of_PMSs                                 : 15.101726
A08_Number_of_Filtered_PMSs                        : 4.301274
A09_Number_of_Selection_Fail_Timesteps             : 1.036580
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.018598
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.018598
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.539766
A16_Number_of_Failed_Timesteps                     : 0.513424
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 188.927441
A18_Estimation_Error(sim)                          : 211.969023
