59.286624	85.012580
N_steps             : 20001
error(proposed)     : 59.286624
error(original)     : 85.012580
A01_Estimator_Total_Time                           : 768.841836
A02_Estimator_Setup_Time                           : 4.308266
A03_Estimator_Solving_Time                         : 692.543083
A04_Estimator_Filtering_Process_Time               : 2.804636
A05_Estimator_KF_Process_Time                      : 68.100085
A06_Solver_PMSs_Solving_Time                       : 669.830621
A07_Number_of_PMSs                                 : 11.744355
A08_Number_of_Filtered_PMSs                        : 4.113153
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.001402
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001402
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.004206
A16_Number_of_Failed_Timesteps                     : 0.001400
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 59.286624
A18_Estimation_Error(sim)                          : 85.012580
