30.664272	70.208837
N_steps             : 20001
error(proposed)     : 30.664272
error(original)     : 70.208837
A01_Estimator_Total_Time                           : 6086.732239
A02_Estimator_Setup_Time                           : 101.346550
A03_Estimator_Solving_Time                         : 5880.489459
A04_Estimator_Filtering_Process_Time               : 19.881918
A05_Estimator_KF_Process_Time                      : 81.718595
A06_Solver_PMSs_Solving_Time                       : 5707.016927
A07_Number_of_PMSs                                 : 90.220672
A08_Number_of_Filtered_PMSs                        : 4.270223
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.025955
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.025955
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 5.112183
A16_Number_of_Failed_Timesteps                     : 0.025299
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 30.664272
A18_Estimation_Error(sim)                          : 70.208837
