297.087656	306.801606
N_steps             : 20001
error(proposed)     : 297.087656
error(original)     : 306.801606
A01_Estimator_Total_Time                           : 3372.563801
A02_Estimator_Setup_Time                           : 2923.838235
A03_Estimator_Solving_Time                         : 388.180317
A04_Estimator_Filtering_Process_Time               : 2.035973
A05_Estimator_KF_Process_Time                      : 56.172172
A06_Solver_PMSs_Solving_Time                       : 366.601810
A07_Number_of_PMSs                                 : 8.019005
A08_Number_of_Filtered_PMSs                        : 3.308597
A09_Number_of_Selection_Fail_Timesteps             : 3.515837
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.009276
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009276
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.189819
A16_Number_of_Failed_Timesteps                     : 0.779011
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 297.087656
A18_Estimation_Error(sim)                          : 306.801606
