46.560107	69.423447
N_steps             : 20001
error(proposed)     : 46.560107
error(original)     : 69.423447
A01_Estimator_Total_Time                           : 2585.694046
A02_Estimator_Setup_Time                           : 216.492381
A03_Estimator_Solving_Time                         : 2268.709082
A04_Estimator_Filtering_Process_Time               : 8.447326
A05_Estimator_KF_Process_Time                      : 90.270535
A06_Solver_PMSs_Solving_Time                       : 2200.699899
A07_Number_of_PMSs                                 : 36.278355
A08_Number_of_Filtered_PMSs                        : 4.949193
A09_Number_of_Selection_Fail_Timesteps             : 0.000858
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.008274
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008274
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.991574
A16_Number_of_Failed_Timesteps                     : 0.009050
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 46.560107
A18_Estimation_Error(sim)                          : 69.423447
