78.576397	104.407843
N_steps             : 20001
error(proposed)     : 78.576397
error(original)     : 104.407843
A01_Estimator_Total_Time                           : 5104.422094
A02_Estimator_Setup_Time                           : 2871.294264
A03_Estimator_Solving_Time                         : 2154.575803
A04_Estimator_Filtering_Process_Time               : 7.700507
A05_Estimator_KF_Process_Time                      : 68.939508
A06_Solver_PMSs_Solving_Time                       : 2080.961721
A07_Number_of_PMSs                                 : 39.321113
A08_Number_of_Filtered_PMSs                        : 4.396485
A09_Number_of_Selection_Fail_Timesteps             : 0.046797
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.031540
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.031540
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 4.110093
A16_Number_of_Failed_Timesteps                     : 0.072646
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 78.576397
A18_Estimation_Error(sim)                          : 104.407843
