85.222145	84.287560
N_steps             : 20001
error(proposed)     : 85.222145
error(original)     : 84.287560
A01_Estimator_Total_Time                           : 750.137316
A02_Estimator_Setup_Time                           : 3.838428
A03_Estimator_Solving_Time                         : 680.106796
A04_Estimator_Filtering_Process_Time               : 2.193846
A05_Estimator_KF_Process_Time                      : 62.704571
A06_Solver_PMSs_Solving_Time                       : 658.252380
A07_Number_of_PMSs                                 : 10.534830
A08_Number_of_Filtered_PMSs                        : 3.953693
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.002355
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002355
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.007066
A16_Number_of_Failed_Timesteps                     : 0.002350
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 85.222145
A18_Estimation_Error(sim)                          : 84.287560
