73.294319	102.083580
N_steps             : 20001
error(proposed)     : 73.294319
error(original)     : 102.083580
A01_Estimator_Total_Time                           : 3472.380431
A02_Estimator_Setup_Time                           : 1726.535350
A03_Estimator_Solving_Time                         : 1659.958233
A04_Estimator_Filtering_Process_Time               : 5.478275
A05_Estimator_KF_Process_Time                      : 78.850026
A06_Solver_PMSs_Solving_Time                       : 1607.576539
A07_Number_of_PMSs                                 : 29.424356
A08_Number_of_Filtered_PMSs                        : 4.831825
A09_Number_of_Selection_Fail_Timesteps             : 0.045660
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.006470
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.006470
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.671226
A16_Number_of_Failed_Timesteps                     : 0.049548
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 73.294319
A18_Estimation_Error(sim)                          : 102.083580
