74.507726	88.814939
N_steps             : 20001
error(proposed)     : 74.507726
error(original)     : 88.814939
A01_Estimator_Total_Time                           : 843.042935
A02_Estimator_Setup_Time                           : 3.408587
A03_Estimator_Solving_Time                         : 766.341777
A04_Estimator_Filtering_Process_Time               : 2.957867
A05_Estimator_KF_Process_Time                      : 69.148468
A06_Solver_PMSs_Solving_Time                       : 740.315343
A07_Number_of_PMSs                                 : 13.041230
A08_Number_of_Filtered_PMSs                        : 4.265687
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.003210
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003210
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.009630
A16_Number_of_Failed_Timesteps                     : 0.003200
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 74.507726
A18_Estimation_Error(sim)                          : 88.814939
