80.247040	74.555647
N_steps             : 20001
error(proposed)     : 80.247040
error(original)     : 74.555647
A01_Estimator_Total_Time                           : 602.935259
A02_Estimator_Setup_Time                           : 3.068408
A03_Estimator_Solving_Time                         : 547.397941
A04_Estimator_Filtering_Process_Time               : 1.770869
A05_Estimator_KF_Process_Time                      : 49.638021
A06_Solver_PMSs_Solving_Time                       : 530.030085
A07_Number_of_PMSs                                 : 8.721195
A08_Number_of_Filtered_PMSs                        : 3.182823
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.004571
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.004571
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.013712
A16_Number_of_Failed_Timesteps                     : 0.004550
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 80.247040
A18_Estimation_Error(sim)                          : 74.555647
