126.837176	135.929146
N_steps             : 20001
error(proposed)     : 126.837176
error(original)     : 135.929146
A01_Estimator_Total_Time                           : 5183.166431
A02_Estimator_Setup_Time                           : 3696.561670
A03_Estimator_Solving_Time                         : 1399.568750
A04_Estimator_Filtering_Process_Time               : 6.235889
A05_Estimator_KF_Process_Time                      : 79.242296
A06_Solver_PMSs_Solving_Time                       : 1350.869378
A07_Number_of_PMSs                                 : 27.302920
A08_Number_of_Filtered_PMSs                        : 5.068717
A09_Number_of_Selection_Fail_Timesteps             : 0.317284
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.031492
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.031492
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.854677
A16_Number_of_Failed_Timesteps                     : 0.258587
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 126.837176
A18_Estimation_Error(sim)                          : 135.929146
