103.082324	107.885296
N_steps             : 20001
error(proposed)     : 103.082324
error(original)     : 107.885296
A01_Estimator_Total_Time                           : 944.182436
A02_Estimator_Setup_Time                           : 3.618453
A03_Estimator_Solving_Time                         : 853.219864
A04_Estimator_Filtering_Process_Time               : 2.900889
A05_Estimator_KF_Process_Time                      : 83.151856
A06_Solver_PMSs_Solving_Time                       : 825.148772
A07_Number_of_PMSs                                 : 15.241924
A08_Number_of_Filtered_PMSs                        : 5.343962
A09_Number_of_Selection_Fail_Timesteps             : 0.045374
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.000157
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000157
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.000470
A16_Number_of_Failed_Timesteps                     : 0.043548
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 103.082324
A18_Estimation_Error(sim)                          : 107.885296
