52.553619	99.717419
N_steps             : 20001
error(proposed)     : 52.553619
error(original)     : 99.717419
A01_Estimator_Total_Time                           : 530.811357
A02_Estimator_Setup_Time                           : 3.602965
A03_Estimator_Solving_Time                         : 467.517688
A04_Estimator_Filtering_Process_Time               : 1.670754
A05_Estimator_KF_Process_Time                      : 56.799849
A06_Solver_PMSs_Solving_Time                       : 453.625327
B01_Number_of_PMSs                                 : 9.883618
B02_Number_of_Filtered_PMSs                        : 4.122412
B03_Number_of_PMSs_to_KF                           : 4.122412
C01_Number_of_Selection_Fail_Timesteps             : 0.004824
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000251
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000251
D01_Number_of_Reflections(sim)                     : 0.935678
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000754
F01_Number_of_Failed_Timesteps                     : 0.005050
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 52.553619
G02_Estimation_Error_Reference(sim)                : 99.717419
G03_Estimation_Error_Except_Fail                   : 52.311397
G04_Estimation_Error_Except_Fail_Ref               : 99.398155
G05_Estimation_Error_Except_Strict_Fail            : 52.311397
G06_Estimation_Error_Except_Strict_Fail_Ref        : 99.398155
H01_Reception_Fails(<3)                            : 0.004800
H02_Reception_Fails_Ref.(<3)                       : 0.004800
H03_Strict_Reception_Fails(<_NV)                   : 0.004800
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.004800
