31.242172	69.253604
N_steps             : 20001
error(proposed)     : 31.242172
error(original)     : 69.253604
A01_Estimator_Total_Time                           : 1420.260639
A02_Estimator_Setup_Time                           : 2.530668
A03_Estimator_Solving_Time                         : 1342.023373
A04_Estimator_Filtering_Process_Time               : 4.511838
A05_Estimator_KF_Process_Time                      : 69.619163
A06_Solver_PMSs_Solving_Time                       : 1309.416225
B01_Number_of_PMSs                                 : 23.131758
B02_Number_of_Filtered_PMSs                        : 4.315513
B03_Number_of_PMSs_to_KF                           : 4.315513
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.009693
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009693
D01_Number_of_Reflections(sim)                     : 1.407946
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.038770
F01_Number_of_Failed_Timesteps                     : 0.009600
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 31.242172
G02_Estimation_Error_Reference(sim)                : 69.253604
G03_Estimation_Error_Except_Fail                   : 31.242172
G04_Estimation_Error_Except_Fail_Ref               : 69.253604
G05_Estimation_Error_Except_Strict_Fail            : 31.242172
G06_Estimation_Error_Except_Strict_Fail_Ref        : 69.253604
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
