77.318446	103.710658
N_steps             : 20001
error(proposed)     : 77.318446
error(original)     : 103.710658
A01_Estimator_Total_Time                           : 1412.449396
A02_Estimator_Setup_Time                           : 4.507165
A03_Estimator_Solving_Time                         : 1331.590037
A04_Estimator_Filtering_Process_Time               : 5.604028
A05_Estimator_KF_Process_Time                      : 69.253413
A06_Solver_PMSs_Solving_Time                       : 1289.428974
B01_Number_of_PMSs                                 : 26.331773
B02_Number_of_Filtered_PMSs                        : 4.636241
B03_Number_of_PMSs_to_KF                           : 4.636241
C01_Number_of_Selection_Fail_Timesteps             : 0.121291
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.007052
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.007052
D01_Number_of_Reflections(sim)                     : 0.641036
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.856200
F01_Number_of_Failed_Timesteps                     : 0.113744
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 77.318446
G02_Estimation_Error_Reference(sim)                : 103.710658
G03_Estimation_Error_Except_Fail                   : 60.193371
G04_Estimation_Error_Except_Fail_Ref               : 80.453163
G05_Estimation_Error_Except_Strict_Fail            : 55.860383
G06_Estimation_Error_Except_Strict_Fail_Ref        : 63.195859
H01_Reception_Fails(<3)                            : 0.107495
H02_Reception_Fails_Ref.(<3)                       : 0.107495
H03_Strict_Reception_Fails(<_NV)                   : 0.259937
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.259937
