132.646069	172.589227
N_steps             : 20001
error(proposed)     : 132.646069
error(original)     : 172.589227
A01_Estimator_Total_Time                           : 705.334864
A02_Estimator_Setup_Time                           : 3.260581
A03_Estimator_Solving_Time                         : 626.271606
A04_Estimator_Filtering_Process_Time               : 3.125861
A05_Estimator_KF_Process_Time                      : 71.563423
A06_Solver_PMSs_Solving_Time                       : 605.450751
B01_Number_of_PMSs                                 : 13.363410
B02_Number_of_Filtered_PMSs                        : 5.347595
B03_Number_of_PMSs_to_KF                           : 5.347595
C01_Number_of_Selection_Fail_Timesteps             : 0.312488
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 0.624057
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.238088
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 132.646069
G02_Estimation_Error_Reference(sim)                : 172.589227
G03_Estimation_Error_Except_Fail                   : 89.788758
G04_Estimation_Error_Except_Fail_Ref               : 118.510127
G05_Estimation_Error_Except_Strict_Fail            : 89.788758
G06_Estimation_Error_Except_Strict_Fail_Ref        : 118.510127
H01_Reception_Fails(<3)                            : 0.238088
H02_Reception_Fails_Ref.(<3)                       : 0.238088
H03_Strict_Reception_Fails(<_NV)                   : 0.238088
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.238088
