49.901612	89.464537
N_steps             : 20001
error(proposed)     : 49.901612
error(original)     : 89.464537
A01_Estimator_Total_Time                           : 1503.724567
A02_Estimator_Setup_Time                           : 3.268070
A03_Estimator_Solving_Time                         : 1430.557710
A04_Estimator_Filtering_Process_Time               : 4.457949
A05_Estimator_KF_Process_Time                      : 63.909001
A06_Solver_PMSs_Solving_Time                       : 1386.354610
B01_Number_of_PMSs                                 : 26.989111
B02_Number_of_Filtered_PMSs                        : 4.255781
B03_Number_of_PMSs_to_KF                           : 4.255781
C01_Number_of_Selection_Fail_Timesteps             : 0.029037
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008037
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008037
D01_Number_of_Reflections(sim)                     : 0.791092
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.916416
F01_Number_of_Failed_Timesteps                     : 0.035748
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 49.901612
G02_Estimation_Error_Reference(sim)                : 89.464537
G03_Estimation_Error_Except_Fail                   : 43.747838
G04_Estimation_Error_Except_Fail_Ref               : 80.786431
G05_Estimation_Error_Except_Strict_Fail            : 43.031884
G06_Estimation_Error_Except_Strict_Fail_Ref        : 78.707332
H01_Reception_Fails(<3)                            : 0.027999
H02_Reception_Fails_Ref.(<3)                       : 0.027999
H03_Strict_Reception_Fails(<_NV)                   : 0.139593
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.139593
