50.309478	87.642801
N_steps             : 20001
error(proposed)     : 50.309478
error(original)     : 87.642801
A01_Estimator_Total_Time                           : 3760.533358
A02_Estimator_Setup_Time                           : 3.082880
A03_Estimator_Solving_Time                         : 3676.318208
A04_Estimator_Filtering_Process_Time               : 14.504886
A05_Estimator_KF_Process_Time                      : 62.610110
A06_Solver_PMSs_Solving_Time                       : 3571.054884
B01_Number_of_PMSs                                 : 62.124293
B02_Number_of_Filtered_PMSs                        : 3.840473
B03_Number_of_PMSs_to_KF                           : 3.840473
C01_Number_of_Selection_Fail_Timesteps             : 0.029581
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.026940
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.026940
D01_Number_of_Reflections(sim)                     : 0.805927
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.742908
F01_Number_of_Failed_Timesteps                     : 0.053497
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 50.309478
G02_Estimation_Error_Reference(sim)                : 87.642801
G03_Estimation_Error_Except_Fail                   : 44.155083
G04_Estimation_Error_Except_Fail_Ref               : 78.932430
G05_Estimation_Error_Except_Strict_Fail            : 35.470041
G06_Estimation_Error_Except_Strict_Fail_Ref        : 63.120089
H01_Reception_Fails(<3)                            : 0.027999
H02_Reception_Fails_Ref.(<3)                       : 0.027999
H03_Strict_Reception_Fails(<_NV)                   : 0.287236
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.287236
