54.244763	106.829390
N_steps             : 20001
error(proposed)     : 54.244763
error(original)     : 106.829390
A01_Estimator_Total_Time                           : 548.548070
A02_Estimator_Setup_Time                           : 2.883428
A03_Estimator_Solving_Time                         : 485.265466
A04_Estimator_Filtering_Process_Time               : 1.742048
A05_Estimator_KF_Process_Time                      : 57.729902
A06_Solver_PMSs_Solving_Time                       : 470.524807
B01_Number_of_PMSs                                 : 10.538343
B02_Number_of_Filtered_PMSs                        : 4.346063
B03_Number_of_PMSs_to_KF                           : 4.346063
C01_Number_of_Selection_Fail_Timesteps             : 0.028821
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000566
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000566
D01_Number_of_Reflections(sim)                     : 0.785229
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.001698
F01_Number_of_Failed_Timesteps                     : 0.028549
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 54.244763
G02_Estimation_Error_Reference(sim)                : 106.829390
G03_Estimation_Error_Except_Fail                   : 48.197910
G04_Estimation_Error_Except_Fail_Ref               : 100.915592
G05_Estimation_Error_Except_Strict_Fail            : 48.197910
G06_Estimation_Error_Except_Strict_Fail_Ref        : 100.915592
H01_Reception_Fails(<3)                            : 0.027999
H02_Reception_Fails_Ref.(<3)                       : 0.027999
H03_Strict_Reception_Fails(<_NV)                   : 0.027999
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.027999
