30.066677	78.022144
N_steps             : 20001
error(proposed)     : 30.066677
error(original)     : 78.022144
A01_Estimator_Total_Time                           : 4658.239376
A02_Estimator_Setup_Time                           : 3.840776
A03_Estimator_Solving_Time                         : 4561.008386
A04_Estimator_Filtering_Process_Time               : 16.065182
A05_Estimator_KF_Process_Time                      : 74.238450
A06_Solver_PMSs_Solving_Time                       : 4448.828635
B01_Number_of_PMSs                                 : 69.254501
B02_Number_of_Filtered_PMSs                        : 3.765357
B03_Number_of_PMSs_to_KF                           : 3.765357
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.028964
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.028964
D01_Number_of_Reflections(sim)                     : 1.280687
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.079638
F01_Number_of_Failed_Timesteps                     : 0.028149
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 30.066677
G02_Estimation_Error_Reference(sim)                : 78.022144
G03_Estimation_Error_Except_Fail                   : 30.066677
G04_Estimation_Error_Except_Fail_Ref               : 78.022144
G05_Estimation_Error_Except_Strict_Fail            : 29.190833
G06_Estimation_Error_Except_Strict_Fail_Ref        : 77.132090
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.058997
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.058997
