133.928211	156.743908
N_steps             : 20001
error(proposed)     : 133.928211
error(original)     : 156.743908
A01_Estimator_Total_Time                           : 1734.942740
A02_Estimator_Setup_Time                           : 3.837661
A03_Estimator_Solving_Time                         : 1656.517772
A04_Estimator_Filtering_Process_Time               : 6.348553
A05_Estimator_KF_Process_Time                      : 66.281311
A06_Solver_PMSs_Solving_Time                       : 1599.554259
B01_Number_of_PMSs                                 : 32.455318
B02_Number_of_Filtered_PMSs                        : 4.707965
B03_Number_of_PMSs_to_KF                           : 4.707965
C01_Number_of_Selection_Fail_Timesteps             : 0.321171
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.027787
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.027787
D01_Number_of_Reflections(sim)                     : 0.641397
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.146287
F01_Number_of_Failed_Timesteps                     : 0.258687
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 133.928211
G02_Estimation_Error_Reference(sim)                : 156.743908
G03_Estimation_Error_Except_Fail                   : 90.262649
G04_Estimation_Error_Except_Fail_Ref               : 101.218911
G05_Estimation_Error_Except_Strict_Fail            : 32.247498
G06_Estimation_Error_Except_Strict_Fail_Ref        : 41.524383
H01_Reception_Fails(<3)                            : 0.238088
H02_Reception_Fails_Ref.(<3)                       : 0.238088
H03_Strict_Reception_Fails(<_NV)                   : 0.704615
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.704615
