82.268830	118.147012
N_steps             : 20001
error(proposed)     : 82.268830
error(original)     : 118.147012
A01_Estimator_Total_Time                           : 598.967876
A02_Estimator_Setup_Time                           : 2.661214
A03_Estimator_Solving_Time                         : 533.439207
A04_Estimator_Filtering_Process_Time               : 1.955242
A05_Estimator_KF_Process_Time                      : 59.903466
A06_Solver_PMSs_Solving_Time                       : 516.400065
B01_Number_of_PMSs                                 : 11.077529
B02_Number_of_Filtered_PMSs                        : 4.527535
B03_Number_of_PMSs_to_KF                           : 4.527535
C01_Number_of_Selection_Fail_Timesteps             : 0.078879
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000972
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000972
D01_Number_of_Reflections(sim)                     : 0.687237
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.002915
F01_Number_of_Failed_Timesteps                     : 0.073946
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 82.268830
G02_Estimation_Error_Reference(sim)                : 118.147012
G03_Estimation_Error_Except_Fail                   : 71.461119
G04_Estimation_Error_Except_Fail_Ref               : 105.408360
G05_Estimation_Error_Except_Strict_Fail            : 71.461119
G06_Estimation_Error_Except_Strict_Fail_Ref        : 105.408360
H01_Reception_Fails(<3)                            : 0.073046
H02_Reception_Fails_Ref.(<3)                       : 0.073046
H03_Strict_Reception_Fails(<_NV)                   : 0.073046
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.073046
