27.109323	70.522063
N_steps             : 20001
error(proposed)     : 27.109323
error(original)     : 70.522063
A01_Estimator_Total_Time                           : 4247.915094
A02_Estimator_Setup_Time                           : 5.475166
A03_Estimator_Solving_Time                         : 4154.613616
A04_Estimator_Filtering_Process_Time               : 13.547119
A05_Estimator_KF_Process_Time                      : 71.196889
A06_Solver_PMSs_Solving_Time                       : 4043.789444
B01_Number_of_PMSs                                 : 64.772667
B02_Number_of_Filtered_PMSs                        : 4.079653
B03_Number_of_PMSs_to_KF                           : 4.079653
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.019939
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.019939
D01_Number_of_Reflections(sim)                     : 1.422234
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.069454
F01_Number_of_Failed_Timesteps                     : 0.019549
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 27.109323
G02_Estimation_Error_Reference(sim)                : 70.522063
G03_Estimation_Error_Except_Fail                   : 27.109323
G04_Estimation_Error_Except_Fail_Ref               : 70.522063
G05_Estimation_Error_Except_Strict_Fail            : 26.429911
G06_Estimation_Error_Except_Strict_Fail_Ref        : 69.530196
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.029649
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.029649
