56.353378	96.566315
N_steps             : 20001
error(proposed)     : 56.353378
error(original)     : 96.566315
A01_Estimator_Total_Time                           : 3422.424937
A02_Estimator_Setup_Time                           : 4.426449
A03_Estimator_Solving_Time                         : 3333.506942
A04_Estimator_Filtering_Process_Time               : 15.350980
A05_Estimator_KF_Process_Time                      : 66.586354
A06_Solver_PMSs_Solving_Time                       : 3235.855005
B01_Number_of_PMSs                                 : 59.251958
B02_Number_of_Filtered_PMSs                        : 4.014532
B03_Number_of_PMSs_to_KF                           : 4.014532
C01_Number_of_Selection_Fail_Timesteps             : 0.048836
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.031657
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.031657
D01_Number_of_Reflections(sim)                     : 0.753174
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.748312
F01_Number_of_Failed_Timesteps                     : 0.074496
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 56.353378
G02_Estimation_Error_Reference(sim)                : 96.566315
G03_Estimation_Error_Except_Fail                   : 47.698292
G04_Estimation_Error_Except_Fail_Ref               : 84.601845
G05_Estimation_Error_Except_Strict_Fail            : 37.422063
G06_Estimation_Error_Except_Strict_Fail_Ref        : 58.238000
H01_Reception_Fails(<3)                            : 0.045198
H02_Reception_Fails_Ref.(<3)                       : 0.045198
H03_Strict_Reception_Fails(<_NV)                   : 0.326034
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.326034
