39.986068	98.172318
N_steps             : 20001
error(proposed)     : 39.986068
error(original)     : 98.172318
A01_Estimator_Total_Time                           : 503.348599
A02_Estimator_Setup_Time                           : 2.875526
A03_Estimator_Solving_Time                         : 446.696797
A04_Estimator_Filtering_Process_Time               : 1.537487
A05_Estimator_KF_Process_Time                      : 51.255105
A06_Solver_PMSs_Solving_Time                       : 433.379429
B01_Number_of_PMSs                                 : 9.178679
B02_Number_of_Filtered_PMSs                        : 3.801401
B03_Number_of_PMSs_to_KF                           : 3.801401
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001051
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001051
D01_Number_of_Reflections(sim)                     : 1.021321
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.003153
F01_Number_of_Failed_Timesteps                     : 0.001050
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 39.986068
G02_Estimation_Error_Reference(sim)                : 98.172318
G03_Estimation_Error_Except_Fail                   : 39.986068
G04_Estimation_Error_Except_Fail_Ref               : 98.172318
G05_Estimation_Error_Except_Strict_Fail            : 39.986068
G06_Estimation_Error_Except_Strict_Fail_Ref        : 98.172318
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
