261.098256	263.179041
N_steps             : 20001
error(proposed)     : 261.098256
error(original)     : 263.179041
A01_Estimator_Total_Time                           : 572.404506
A02_Estimator_Setup_Time                           : 3.745581
A03_Estimator_Solving_Time                         : 502.283362
A04_Estimator_Filtering_Process_Time               : 2.381976
A05_Estimator_KF_Process_Time                      : 62.555286
A06_Solver_PMSs_Solving_Time                       : 483.359099
B01_Number_of_PMSs                                 : 11.193241
B02_Number_of_Filtered_PMSs                        : 4.762392
B03_Number_of_PMSs_to_KF                           : 4.762392
C01_Number_of_Selection_Fail_Timesteps             : 2.463951
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002426
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002426
D01_Number_of_Reflections(sim)                     : 0.602080
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.007279
F01_Number_of_Failed_Timesteps                     : 0.711514
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 261.098256
G02_Estimation_Error_Reference(sim)                : 263.179041
G03_Estimation_Error_Except_Fail                   : 140.074460
G04_Estimation_Error_Except_Fail_Ref               : 64.527823
G05_Estimation_Error_Except_Strict_Fail            : 140.074460
G06_Estimation_Error_Except_Strict_Fail_Ref        : 64.527823
H01_Reception_Fails(<3)                            : 0.710814
H02_Reception_Fails_Ref.(<3)                       : 0.710814
H03_Strict_Reception_Fails(<_NV)                   : 0.710814
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.710814
