51.518580	97.603714
N_steps             : 20001
error(proposed)     : 51.518580
error(original)     : 97.603714
A01_Estimator_Total_Time                           : 505.517682
A02_Estimator_Setup_Time                           : 2.191545
A03_Estimator_Solving_Time                         : 446.201312
A04_Estimator_Filtering_Process_Time               : 1.476808
A05_Estimator_KF_Process_Time                      : 54.579744
A06_Solver_PMSs_Solving_Time                       : 433.098878
B01_Number_of_PMSs                                 : 9.056151
B02_Number_of_Filtered_PMSs                        : 3.732118
B03_Number_of_PMSs_to_KF                           : 3.732118
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001853
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001853
D01_Number_of_Reflections(sim)                     : 1.127279
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.005560
F01_Number_of_Failed_Timesteps                     : 0.001850
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 51.518580
G02_Estimation_Error_Reference(sim)                : 97.603714
G03_Estimation_Error_Except_Fail                   : 51.518580
G04_Estimation_Error_Except_Fail_Ref               : 97.603714
G05_Estimation_Error_Except_Strict_Fail            : 51.518580
G06_Estimation_Error_Except_Strict_Fail_Ref        : 97.603714
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
