149.479802	166.326624
N_steps             : 20001
error(proposed)     : 149.479802
error(original)     : 166.326624
A01_Estimator_Total_Time                           : 680.364536
A02_Estimator_Setup_Time                           : 2.703381
A03_Estimator_Solving_Time                         : 601.072125
A04_Estimator_Filtering_Process_Time               : 2.363502
A05_Estimator_KF_Process_Time                      : 73.108002
A06_Solver_PMSs_Solving_Time                       : 580.037797
B01_Number_of_PMSs                                 : 13.395836
B02_Number_of_Filtered_PMSs                        : 5.334933
B03_Number_of_PMSs_to_KF                           : 5.334933
C01_Number_of_Selection_Fail_Timesteps             : 0.476524
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 0.608445
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.322734
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 149.479802
G02_Estimation_Error_Reference(sim)                : 166.326624
G03_Estimation_Error_Except_Fail                   : 93.888774
G04_Estimation_Error_Except_Fail_Ref               : 94.190560
G05_Estimation_Error_Except_Strict_Fail            : 93.888774
G06_Estimation_Error_Except_Strict_Fail_Ref        : 94.190560
H01_Reception_Fails(<3)                            : 0.322734
H02_Reception_Fails_Ref.(<3)                       : 0.322734
H03_Strict_Reception_Fails(<_NV)                   : 0.322734
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.322734
