45.957213	96.073949
N_steps             : 20001
error(proposed)     : 45.957213
error(original)     : 96.073949
A01_Estimator_Total_Time                           : 465.678444
A02_Estimator_Setup_Time                           : 2.785446
A03_Estimator_Solving_Time                         : 412.062196
A04_Estimator_Filtering_Process_Time               : 1.502681
A05_Estimator_KF_Process_Time                      : 48.391570
A06_Solver_PMSs_Solving_Time                       : 398.806796
B01_Number_of_PMSs                                 : 8.171353
B02_Number_of_Filtered_PMSs                        : 3.473463
B03_Number_of_PMSs_to_KF                           : 3.473463
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002406
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002406
D01_Number_of_Reflections(sim)                     : 1.397785
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.007217
F01_Number_of_Failed_Timesteps                     : 0.002400
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 45.957213
G02_Estimation_Error_Reference(sim)                : 96.073949
G03_Estimation_Error_Except_Fail                   : 45.957213
G04_Estimation_Error_Except_Fail_Ref               : 96.073949
G05_Estimation_Error_Except_Strict_Fail            : 45.957213
G06_Estimation_Error_Except_Strict_Fail_Ref        : 96.073949
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
