58.562481	106.532008
N_steps             : 20001
error(proposed)     : 58.562481
error(original)     : 106.532008
A01_Estimator_Total_Time                           : 581.533889
A02_Estimator_Setup_Time                           : 2.274880
A03_Estimator_Solving_Time                         : 516.074691
A04_Estimator_Filtering_Process_Time               : 1.972763
A05_Estimator_KF_Process_Time                      : 59.763723
A06_Solver_PMSs_Solving_Time                       : 500.413681
B01_Number_of_PMSs                                 : 10.771161
B02_Number_of_Filtered_PMSs                        : 4.462602
B03_Number_of_PMSs_to_KF                           : 4.462602
C01_Number_of_Selection_Fail_Timesteps             : 0.047350
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000262
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000262
D01_Number_of_Reflections(sim)                     : 0.730254
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000786
F01_Number_of_Failed_Timesteps                     : 0.045448
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 58.562481
G02_Estimation_Error_Reference(sim)                : 106.532008
G03_Estimation_Error_Except_Fail                   : 49.947031
G04_Estimation_Error_Except_Fail_Ref               : 96.537173
G05_Estimation_Error_Except_Strict_Fail            : 49.947031
G06_Estimation_Error_Except_Strict_Fail_Ref        : 96.537173
H01_Reception_Fails(<3)                            : 0.045198
H02_Reception_Fails_Ref.(<3)                       : 0.045198
H03_Strict_Reception_Fails(<_NV)                   : 0.045198
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.045198
