29.877394	77.474465
N_steps             : 20001
error(proposed)     : 29.877394
error(original)     : 77.474465
A01_Estimator_Total_Time                           : 1486.859380
A02_Estimator_Setup_Time                           : 3.407162
A03_Estimator_Solving_Time                         : 1405.677897
A04_Estimator_Filtering_Process_Time               : 4.518184
A05_Estimator_KF_Process_Time                      : 71.650722
A06_Solver_PMSs_Solving_Time                       : 1367.289726
B01_Number_of_PMSs                                 : 23.471563
B02_Number_of_Filtered_PMSs                        : 4.260834
B03_Number_of_PMSs_to_KF                           : 4.260834
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010254
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010254
D01_Number_of_Reflections(sim)                     : 1.373472
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.040307
F01_Number_of_Failed_Timesteps                     : 0.010149
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 29.877394
G02_Estimation_Error_Reference(sim)                : 77.474465
G03_Estimation_Error_Except_Fail                   : 29.877394
G04_Estimation_Error_Except_Fail_Ref               : 77.474465
G05_Estimation_Error_Except_Strict_Fail            : 29.838385
G06_Estimation_Error_Except_Strict_Fail_Ref        : 77.500061
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000700
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000700
