239.363731	233.822585
N_steps             : 20001
error(proposed)     : 239.363731
error(original)     : 233.822585
A01_Estimator_Total_Time                           : 802.150815
A02_Estimator_Setup_Time                           : 3.745924
A03_Estimator_Solving_Time                         : 727.425376
A04_Estimator_Filtering_Process_Time               : 2.837270
A05_Estimator_KF_Process_Time                      : 66.626359
A06_Solver_PMSs_Solving_Time                       : 699.526547
B01_Number_of_PMSs                                 : 16.909385
B02_Number_of_Filtered_PMSs                        : 4.728156
B03_Number_of_PMSs_to_KF                           : 4.728156
C01_Number_of_Selection_Fail_Timesteps             : 1.070652
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.019753
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.019753
D01_Number_of_Reflections(sim)                     : 0.783758
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.521948
F01_Number_of_Failed_Timesteps                     : 0.521624
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 239.363731
G02_Estimation_Error_Reference(sim)                : 233.822585
G03_Estimation_Error_Except_Fail                   : 134.501123
G04_Estimation_Error_Except_Fail_Ref               : 101.557108
G05_Estimation_Error_Except_Strict_Fail            : 38.659372
G06_Estimation_Error_Except_Strict_Fail_Ref        : 26.371790
H01_Reception_Fails(<3)                            : 0.512174
H02_Reception_Fails_Ref.(<3)                       : 0.512174
H03_Strict_Reception_Fails(<_NV)                   : 0.954252
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.954252
