29.464083	64.864203
N_steps             : 20001
error(proposed)     : 29.464083
error(original)     : 64.864203
A01_Estimator_Total_Time                           : 1361.054408
A02_Estimator_Setup_Time                           : 3.189088
A03_Estimator_Solving_Time                         : 1281.037939
A04_Estimator_Filtering_Process_Time               : 3.855974
A05_Estimator_KF_Process_Time                      : 71.649507
A06_Solver_PMSs_Solving_Time                       : 1248.364385
B01_Number_of_PMSs                                 : 21.747360
B02_Number_of_Filtered_PMSs                        : 4.258146
B03_Number_of_PMSs_to_KF                           : 4.258146
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010407
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010407
D01_Number_of_Reflections(sim)                     : 1.529073
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.041627
F01_Number_of_Failed_Timesteps                     : 0.010299
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 29.464083
G02_Estimation_Error_Reference(sim)                : 64.864203
G03_Estimation_Error_Except_Fail                   : 29.464083
G04_Estimation_Error_Except_Fail_Ref               : 64.864203
G05_Estimation_Error_Except_Strict_Fail            : 29.464083
G06_Estimation_Error_Except_Strict_Fail_Ref        : 64.864203
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
