24.742838	61.156845
N_steps             : 20001
error(proposed)     : 24.742838
error(original)     : 61.156845
A01_Estimator_Total_Time                           : 1119.589921
A02_Estimator_Setup_Time                           : 3.140164
A03_Estimator_Solving_Time                         : 1064.464112
A04_Estimator_Filtering_Process_Time               : 3.110948
A05_Estimator_KF_Process_Time                      : 47.716741
A06_Solver_PMSs_Solving_Time                       : 1036.252729
B01_Number_of_PMSs                                 : 19.280226
B02_Number_of_Filtered_PMSs                        : 3.556359
B03_Number_of_PMSs_to_KF                           : 3.556359
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010968
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010968
D01_Number_of_Reflections(sim)                     : 1.260918
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.043166
F01_Number_of_Failed_Timesteps                     : 0.010849
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 24.742838
G02_Estimation_Error_Reference(sim)                : 61.156845
G03_Estimation_Error_Except_Fail                   : 24.742838
G04_Estimation_Error_Except_Fail_Ref               : 61.156845
G05_Estimation_Error_Except_Strict_Fail            : 24.703274
G06_Estimation_Error_Except_Strict_Fail_Ref        : 61.172573
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000700
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000700
