41.577199	83.412782
N_steps             : 20001
error(proposed)     : 41.577199
error(original)     : 83.412782
A01_Estimator_Total_Time                           : 1855.413583
A02_Estimator_Setup_Time                           : 132.553911
A03_Estimator_Solving_Time                         : 1628.442639
A04_Estimator_Filtering_Process_Time               : 5.706491
A05_Estimator_KF_Process_Time                      : 86.969844
A06_Solver_PMSs_Solving_Time                       : 1585.091518
B01_Number_of_PMSs                                 : 27.769504
B02_Number_of_Filtered_PMSs                        : 5.653531
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000250
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000250
D01_Number_of_Reflections(sim)                     : 1.083667
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.983647
F01_Number_of_Failed_Timesteps                     : 0.000250
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 41.577199
G02_Estimation_Error_Reference(sim)                : 83.412782
G03_Estimation_Error_Except_Fail                   : 41.577199
G04_Estimation_Error_Except_Fail_Ref               : 83.412782
G05_Estimation_Error_Except_Strict_Fail            : 40.361211
G06_Estimation_Error_Except_Strict_Fail_Ref        : 82.050239
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.017349
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.017349
