31.598546	75.140859
N_steps             : 20001
error(proposed)     : 31.598546
error(original)     : 75.140859
A01_Estimator_Total_Time                           : 4581.968769
A02_Estimator_Setup_Time                           : 5.077974
A03_Estimator_Solving_Time                         : 4488.217588
A04_Estimator_Filtering_Process_Time               : 15.688720
A05_Estimator_KF_Process_Time                      : 69.270444
A06_Solver_PMSs_Solving_Time                       : 4365.547719
B01_Number_of_PMSs                                 : 68.590970
B02_Number_of_Filtered_PMSs                        : 3.877645
B03_Number_of_PMSs_to_KF                           : 3.877645
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.027378
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.027378
D01_Number_of_Reflections(sim)                     : 1.233357
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.067598
F01_Number_of_Failed_Timesteps                     : 0.026649
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 31.598546
G02_Estimation_Error_Reference(sim)                : 75.140859
G03_Estimation_Error_Except_Fail                   : 31.598546
G04_Estimation_Error_Except_Fail_Ref               : 75.140859
G05_Estimation_Error_Except_Strict_Fail            : 29.320493
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.266623
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.062347
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.062347
