83.799727	101.915493
N_steps             : 20001
error(proposed)     : 83.799727
error(original)     : 101.915493
A01_Estimator_Total_Time                           : 571.142231
A02_Estimator_Setup_Time                           : 2.534069
A03_Estimator_Solving_Time                         : 505.915462
A04_Estimator_Filtering_Process_Time               : 1.848460
A05_Estimator_KF_Process_Time                      : 59.804514
A06_Solver_PMSs_Solving_Time                       : 489.964821
B01_Number_of_PMSs                                 : 11.073930
B02_Number_of_Filtered_PMSs                        : 4.408291
B03_Number_of_PMSs_to_KF                           : 4.408291
C01_Number_of_Selection_Fail_Timesteps             : 0.081940
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000541
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000541
D01_Number_of_Reflections(sim)                     : 0.615847
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.001624
F01_Number_of_Failed_Timesteps                     : 0.076196
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 83.799727
G02_Estimation_Error_Reference(sim)                : 101.915493
G03_Estimation_Error_Except_Fail                   : 68.960997
G04_Estimation_Error_Except_Fail_Ref               : 88.283640
G05_Estimation_Error_Except_Strict_Fail            : 68.960997
G06_Estimation_Error_Except_Strict_Fail_Ref        : 88.283640
H01_Reception_Fails(<3)                            : 0.075696
H02_Reception_Fails_Ref.(<3)                       : 0.075696
H03_Strict_Reception_Fails(<_NV)                   : 0.075696
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.075696
