38.872710	54.886742
N_steps             : 20001
error(proposed)     : 38.872710
error(original)     : 54.886742
A01_Estimator_Total_Time                           : 7204.377184
A02_Estimator_Setup_Time                           : 5.388051
A03_Estimator_Solving_Time                         : 7079.450707
A04_Estimator_Filtering_Process_Time               : 26.321443
A05_Estimator_KF_Process_Time                      : 89.603473
A06_Solver_PMSs_Solving_Time                       : 6851.520955
B01_Number_of_PMSs                                 : 143.823731
B02_Number_of_Filtered_PMSs                        : 5.842294
B03_Number_of_PMSs_to_KF                           : 5.842294
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.039985
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.039985
D01_Number_of_Reflections(sim)                     : 1.078047
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.195300
F01_Number_of_Failed_Timesteps                     : 0.038448
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 38.872710
G02_Estimation_Error_Reference(sim)                : 54.886742
G03_Estimation_Error_Except_Fail                   : 38.872710
G04_Estimation_Error_Except_Fail_Ref               : 54.886742
G05_Estimation_Error_Except_Strict_Fail            : 37.929562
G06_Estimation_Error_Except_Strict_Fail_Ref        : 54.617168
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.004450
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.004450
