68.848578	88.463148
N_steps             : 20001
error(proposed)     : 68.848578
error(original)     : 88.463148
A01_Estimator_Total_Time                           : 969.878114
A02_Estimator_Setup_Time                           : 3.049980
A03_Estimator_Solving_Time                         : 873.488100
A04_Estimator_Filtering_Process_Time               : 3.850922
A05_Estimator_KF_Process_Time                      : 88.251418
A06_Solver_PMSs_Solving_Time                       : 843.980454
B01_Number_of_PMSs                                 : 20.112062
B02_Number_of_Filtered_PMSs                        : 7.206249
B03_Number_of_PMSs_to_KF                           : 7.206249
C01_Number_of_Selection_Fail_Timesteps             : 0.012457
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000354
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000354
D01_Number_of_Reflections(sim)                     : 0.538941
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.001063
F01_Number_of_Failed_Timesteps                     : 0.012649
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 68.848578
G02_Estimation_Error_Reference(sim)                : 88.463148
G03_Estimation_Error_Except_Fail                   : 67.973683
G04_Estimation_Error_Except_Fail_Ref               : 86.384634
G05_Estimation_Error_Except_Strict_Fail            : 67.973683
G06_Estimation_Error_Except_Strict_Fail_Ref        : 86.384634
H01_Reception_Fails(<3)                            : 0.012299
H02_Reception_Fails_Ref.(<3)                       : 0.012299
H03_Strict_Reception_Fails(<_NV)                   : 0.012299
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.012299
