49.809302	57.456159
N_steps             : 20001
error(proposed)     : 49.809302
error(original)     : 57.456159
A01_Estimator_Total_Time                           : 2767.919065
A02_Estimator_Setup_Time                           : 5.005099
A03_Estimator_Solving_Time                         : 2651.147935
A04_Estimator_Filtering_Process_Time               : 9.653438
A05_Estimator_KF_Process_Time                      : 100.186004
A06_Solver_PMSs_Solving_Time                       : 2571.608099
B01_Number_of_PMSs                                 : 55.437494
B02_Number_of_Filtered_PMSs                        : 7.020549
B03_Number_of_PMSs_to_KF                           : 7.020549
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.009846
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009846
D01_Number_of_Reflections(sim)                     : 0.822175
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.037312
F01_Number_of_Failed_Timesteps                     : 0.009750
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 49.809302
G02_Estimation_Error_Reference(sim)                : 57.456159
G03_Estimation_Error_Except_Fail                   : 49.809302
G04_Estimation_Error_Except_Fail_Ref               : 57.456159
G05_Estimation_Error_Except_Strict_Fail            : 49.852225
G06_Estimation_Error_Except_Strict_Fail_Ref        : 57.532682
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.002050
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.002050
