71.689357	83.123568
N_steps             : 20001
error(proposed)     : 71.689357
error(original)     : 83.123568
A01_Estimator_Total_Time                           : 1047.598929
A02_Estimator_Setup_Time                           : 3.228082
A03_Estimator_Solving_Time                         : 940.050791
A04_Estimator_Filtering_Process_Time               : 3.964622
A05_Estimator_KF_Process_Time                      : 98.875200
A06_Solver_PMSs_Solving_Time                       : 910.438050
B01_Number_of_PMSs                                 : 22.221477
B02_Number_of_Filtered_PMSs                        : 7.973179
B03_Number_of_PMSs_to_KF                           : 7.973179
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000851
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000851
D01_Number_of_Reflections(sim)                     : 0.703012
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.002552
F01_Number_of_Failed_Timesteps                     : 0.000850
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 71.689357
G02_Estimation_Error_Reference(sim)                : 83.123568
G03_Estimation_Error_Except_Fail                   : 71.689357
G04_Estimation_Error_Except_Fail_Ref               : 83.123568
G05_Estimation_Error_Except_Strict_Fail            : 71.689357
G06_Estimation_Error_Except_Strict_Fail_Ref        : 83.123568
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
