74.865834	86.078417
N_steps             : 20001
error(proposed)     : 74.865834
error(original)     : 86.078417
A01_Estimator_Total_Time                           : 1147.141549
A02_Estimator_Setup_Time                           : 4.033824
A03_Estimator_Solving_Time                         : 1031.882017
A04_Estimator_Filtering_Process_Time               : 3.568048
A05_Estimator_KF_Process_Time                      : 106.087611
A06_Solver_PMSs_Solving_Time                       : 1000.538377
B01_Number_of_PMSs                                 : 23.972281
B02_Number_of_Filtered_PMSs                        : 8.680977
B03_Number_of_PMSs_to_KF                           : 8.680977
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000751
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000751
D01_Number_of_Reflections(sim)                     : 0.930852
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.002252
F01_Number_of_Failed_Timesteps                     : 0.000750
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 74.865834
G02_Estimation_Error_Reference(sim)                : 86.078417
G03_Estimation_Error_Except_Fail                   : 74.865834
G04_Estimation_Error_Except_Fail_Ref               : 86.078417
G05_Estimation_Error_Except_Strict_Fail            : 74.865834
G06_Estimation_Error_Except_Strict_Fail_Ref        : 86.078417
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
