54.887079	88.824140
N_steps             : 20001
error(proposed)     : 54.887079
error(original)     : 88.824140
A01_Estimator_Total_Time                           : 4803.726784
A02_Estimator_Setup_Time                           : 4.598820
A03_Estimator_Solving_Time                         : 4706.924423
A04_Estimator_Filtering_Process_Time               : 19.323619
A05_Estimator_KF_Process_Time                      : 70.058080
A06_Solver_PMSs_Solving_Time                       : 4561.659877
B01_Number_of_PMSs                                 : 93.898360
B02_Number_of_Filtered_PMSs                        : 4.488562
B03_Number_of_PMSs_to_KF                           : 4.488562
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.044657
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.044657
D01_Number_of_Reflections(sim)                     : 0.681134
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.915283
F01_Number_of_Failed_Timesteps                     : 0.042748
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 54.887079
G02_Estimation_Error_Reference(sim)                : 88.824140
G03_Estimation_Error_Except_Fail                   : 54.887079
G04_Estimation_Error_Except_Fail_Ref               : 88.824140
G05_Estimation_Error_Except_Strict_Fail            : 39.611810
G06_Estimation_Error_Except_Strict_Fail_Ref        : 69.122980
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.255287
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.255287
