117.650535	141.746805
N_steps             : 20001
error(proposed)     : 117.650535
error(original)     : 141.746805
A01_Estimator_Total_Time                           : 1436.418684
A02_Estimator_Setup_Time                           : 3.730142
A03_Estimator_Solving_Time                         : 1361.175100
A04_Estimator_Filtering_Process_Time               : 4.882253
A05_Estimator_KF_Process_Time                      : 65.241455
A06_Solver_PMSs_Solving_Time                       : 1311.889247
B01_Number_of_PMSs                                 : 29.948486
B02_Number_of_Filtered_PMSs                        : 4.623647
B03_Number_of_PMSs_to_KF                           : 4.623647
C01_Number_of_Selection_Fail_Timesteps             : 0.191887
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.024571
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.024571
D01_Number_of_Reflections(sim)                     : 0.543973
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.803126
F01_Number_of_Failed_Timesteps                     : 0.177941
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 117.650535
G02_Estimation_Error_Reference(sim)                : 141.746805
G03_Estimation_Error_Except_Fail                   : 99.997256
G04_Estimation_Error_Except_Fail_Ref               : 112.902175
G05_Estimation_Error_Except_Strict_Fail            : 34.592240
G06_Estimation_Error_Except_Strict_Fail_Ref        : 32.877455
H01_Reception_Fails(<3)                            : 0.157742
H02_Reception_Fails_Ref.(<3)                       : 0.157742
H03_Strict_Reception_Fails(<_NV)                   : 0.842308
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.842308
