104.726716	136.318436
N_steps             : 20001
error(proposed)     : 104.726716
error(original)     : 136.318436
A01_Estimator_Total_Time                           : 1570.236494
A02_Estimator_Setup_Time                           : 4.106469
A03_Estimator_Solving_Time                         : 1491.536505
A04_Estimator_Filtering_Process_Time               : 5.237431
A05_Estimator_KF_Process_Time                      : 67.609868
A06_Solver_PMSs_Solving_Time                       : 1439.506739
B01_Number_of_PMSs                                 : 32.052326
B02_Number_of_Filtered_PMSs                        : 5.107817
B03_Number_of_PMSs_to_KF                           : 5.107817
C01_Number_of_Selection_Fail_Timesteps             : 0.139459
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.032521
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.032521
D01_Number_of_Reflections(sim)                     : 0.530411
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.930271
F01_Number_of_Failed_Timesteps                     : 0.146743
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 104.726716
G02_Estimation_Error_Reference(sim)                : 136.318436
G03_Estimation_Error_Except_Fail                   : 95.325649
G04_Estimation_Error_Except_Fail_Ref               : 114.899665
G05_Estimation_Error_Except_Strict_Fail            : 40.878028
G06_Estimation_Error_Except_Strict_Fail_Ref        : 36.062448
H01_Reception_Fails(<3)                            : 0.118994
H02_Reception_Fails_Ref.(<3)                       : 0.118994
H03_Strict_Reception_Fails(<_NV)                   : 0.738213
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.738213
